date;ibov;petr4;abev3;di
28/04/2017;65403;13.97;18.26;11.13
02/05/2017;66722;13.99;18.57;11.13
03/05/2017;66094;14.16;18.56;11.13
04/05/2017;64863;13.6;19.03;11.13
05/05/2017;65710;14.21;18.9;11.13
08/05/2017;65526;14.08;18.89;11.13
09/05/2017;66278;14.14;18.95;11.13
10/05/2017;67350;14.73;19.19;11.13
11/05/2017;67538;14.82;19.53;11.13
12/05/2017;68222;15.45;19.69;11.13
15/05/2017;68474;15.68;19.74;11.13
16/05/2017;68684;15.7;19.82;11.13
17/05/2017;67540;15.61;19.64;11.13
18/05/2017;61597;13.15;18.8;11.13
19/05/2017;62639;13.62;18.62;11.13
22/05/2017;61673;13.4;18.57;11.13
23/05/2017;62662;13.49;18.89;11.13
24/05/2017;63257;14.05;18.86;11.13
25/05/2017;63227;13.74;18.92;11.13
26/05/2017;64085;13.68;19.03;11.13
29/05/2017;63761;13.68;19.03;11.13
30/05/2017;63962;13.36;18.79;11.13
31/05/2017;62711;12.96;18.71;11.13
01/06/2017;62289;12.82;18.55;10.14
02/06/2017;62511;13.05;18.57;10.14
05/06/2017;62450;13.18;18.91;10.14
06/06/2017;62955;13.18;19.07;10.14
07/06/2017;63171;12.87;18.84;10.14
08/06/2017;62756;12.84;18.53;10.14
09/06/2017;62211;12.85;18.11;10.14
12/06/2017;61700;12.9;18.08;10.14
13/06/2017;61829;12.94;18.39;10.14
14/06/2017;61923;12.62;18.18;10.14
15/06/2017;NA;12.62;18.18;NA
16/06/2017;61626;12.28;17.78;10.14
19/06/2017;62014;12.29;17.87;10.14
20/06/2017;60766;11.86;18.07;10.14
21/06/2017;60762;11.64;18.13;10.14
22/06/2017;61272;12.04;18.2;10.14
23/06/2017;61087;11.93;18.24;10.14
26/06/2017;62188;12.27;18.27;10.14
27/06/2017;61675;12.21;18.29;10.14
28/06/2017;62018;12.08;18.3;10.14
29/06/2017;62239;12.18;18.25;10.14
30/06/2017;62900;12.37;18.31;10.14
03/07/2017;63280;12.36;18.28;10.14
04/07/2017;63232;12.43;18.24;10.14
05/07/2017;63154;12.21;18.22;10.14
06/07/2017;62470;12.17;17.78;10.14
07/07/2017;62322;11.93;18.02;10.14
10/07/2017;63025;11.98;18.31;10.14
11/07/2017;63832;12.33;18.52;10.14
12/07/2017;64836;12.94;18.65;10.14
13/07/2017;65178;12.87;18.68;10.14
14/07/2017;65436;13.05;18.75;10.14
17/07/2017;65212;12.89;18.84;10.14
18/07/2017;65338;12.94;18.75;10.14
19/07/2017;65180;13.23;18.82;10.14
20/07/2017;64938;13.1;18.78;10.14
21/07/2017;64684;12.69;18.81;10.14
24/07/2017;65100;12.88;18.82;10.14
25/07/2017;65668;13.22;18.88;10.14
26/07/2017;65011;13.06;18.83;10.14
27/07/2017;65277;13;19.11;9.14
28/07/2017;65497;13.13;19.1;9.14
31/07/2017;65920;13.29;19.15;9.14
01/08/2017;66516;13.12;19.24;9.14
02/08/2017;67136;13.51;19.4;9.14
03/08/2017;66777;13.31;19.26;9.14
04/08/2017;66898;13.4;19.26;9.14
07/08/2017;67940;13.55;19.35;9.14
08/08/2017;67899;13.49;19.39;9.14
09/08/2017;67671;13.52;19.42;9.14
10/08/2017;66992;13.19;19.4;9.14
11/08/2017;67359;12.95;19.52;9.14
14/08/2017;68285;13.08;19.71;9.14
15/08/2017;68355;13.15;19.78;9.14
16/08/2017;68594;13.13;19.81;9.14
17/08/2017;67977;13.05;19.79;9.14
18/08/2017;68715;13.6;19.76;9.14
21/08/2017;68635;13.34;19.74;9.14
22/08/2017;70011;13.79;19.75;9.14
23/08/2017;70478;13.76;19.84;9.14
24/08/2017;71133;13.8;19.8;9.14
25/08/2017;71074;13.88;19.85;9.14
28/08/2017;71017;13.87;19.85;9.14
29/08/2017;71330;13.85;19.9;9.14
30/08/2017;70886;13.45;19.88;9.14
31/08/2017;70835;13.65;19.86;9.14
01/09/2017;71923;14.02;19.76;9.14
04/09/2017;72129;14.17;19.73;9.14
05/09/2017;72151;14.41;19.82;9.14
06/09/2017;73412;15.02;20.13;9.14
07/09/2017;NA;15.02;20.13;NA
08/09/2017;73079;14.71;20.1;8.14
11/09/2017;74319;14.99;20.26;8.14
12/09/2017;74539;14.87;21.01;8.14
13/09/2017;74788;15.03;21.18;8.14
14/09/2017;74657;15.04;21.19;8.14
15/09/2017;75757;15.04;21.46;8.14
18/09/2017;75990;15.04;21.2;8.14
19/09/2017;75974;15.14;21.4;8.14
20/09/2017;76004;15.87;21.48;8.14
21/09/2017;75604;15.67;21.36;8.14
22/09/2017;75390;15.69;21.52;8.14
25/09/2017;74443;15.84;21.5;8.14
26/09/2017;74319;15.56;21.18;8.14
27/09/2017;73797;15.31;21.1;8.14
28/09/2017;73567;15.34;21.06;8.14
29/09/2017;74294;15.3;21.04;8.14
02/10/2017;74360;15.4;20.7;8.14
03/10/2017;76763;15.98;21.42;8.14
04/10/2017;76591;15.66;21.2;8.14
05/10/2017;76618;15.9;21.23;8.14
06/10/2017;76055;15.69;21.07;8.14
09/10/2017;75727;15.89;21.07;8.14
10/10/2017;76897;16.19;21.56;8.14
11/10/2017;76660;16.08;21.63;8.14
12/10/2017;NA;16.08;21.63;NA
13/10/2017;76990;16.08;22.13;8.14
16/10/2017;76892;16.12;21.92;8.14
17/10/2017;76201;16.13;21.75;8.14
18/10/2017;76591;16.16;21.78;8.14
19/10/2017;76283;16.15;21.83;8.14
20/10/2017;76391;16.22;21.53;8.14
23/10/2017;75413;16.2;21.3;8.14
24/10/2017;76350;16.51;21.32;8.14
25/10/2017;76671;16.72;21.19;8.14
26/10/2017;75896;16.73;21.04;7.39
27/10/2017;75976;17.03;20.91;7.39
30/10/2017;74800;16.78;20.96;7.39
31/10/2017;74308;16.77;20.9;7.39
01/11/2017;73824;16.9;20.74;7.39
02/11/2017;NA;16.9;20.74;NA
03/11/2017;73915;16.94;20.6;7.39
06/11/2017;74311;17.43;20.54;7.39
07/11/2017;72415;16.5;20.2;7.39
08/11/2017;74363;16.95;20.27;7.39
09/11/2017;72931;16.72;20.22;7.39
10/11/2017;72166;16.72;20.21;7.39
13/11/2017;72475;16.64;20.22;7.39
14/11/2017;70827;15.35;20.2;7.39
15/11/2017;NA;15.35;20.2;NA
16/11/2017;72512;15.81;20.42;7.39
17/11/2017;73437;16.02;20.54;7.39
20/11/2017;NA;16.02;20.54;7.39
21/11/2017;74595;15.9;20.81;7.39
22/11/2017;74519;16.11;20.83;7.39
23/11/2017;74487;16.19;20.71;7.39
24/11/2017;74157;16.1;20.62;7.39
27/11/2017;74059;15.87;20.74;7.39
28/11/2017;74140;15.84;20.78;7.39
29/11/2017;72700;15.33;20.56;7.39
30/11/2017;71971;15.38;20.56;7.39
01/12/2017;72264;15.61;20.45;7.39
04/12/2017;73090;15.48;20.58;7.39
05/12/2017;72546;15.31;20.55;7.39
06/12/2017;73268;15.52;20.71;7.39
07/12/2017;72487;15.26;20.72;6.89
08/12/2017;72732;15.35;21.02;6.89
11/12/2017;72800;15.38;21.15;6.89
12/12/2017;73814;15.49;21.5;6.89
13/12/2017;72914;15.18;21.05;6.89
14/12/2017;72429;15.01;20.97;6.89
15/12/2017;72608;14.95;20.9;6.89
18/12/2017;73115;15.22;20.91;6.89
19/12/2017;72680;15.14;20.59;6.89
20/12/2017;73367;15.24;20.7;6.89
21/12/2017;75133;15.86;20.97;6.89
22/12/2017;75187;15.75;21.03;6.89
25/12/2017;NA;15.75;21.03;NA
26/12/2017;75688;15.97;21.25;6.89
27/12/2017;76073;16.05;21.4;6.89
28/12/2017;76402;16.1;21.28;6.89
29/12/2017;76402;16.1;21.28;6.89
02/01/2018;77891;16.55;21.69;6.89
03/01/2018;77995;16.7;21.74;6.89
04/01/2018;78647;16.73;21.62;6.89
05/01/2018;79071;16.83;21.7;6.89
08/01/2018;79379;17.03;21.66;6.89
09/01/2018;78864;17.03;21.6;6.89
10/01/2018;78201;16.8;21.6;6.89
11/01/2018;79365;17.25;21.85;6.89
12/01/2018;79349;17.3;21.6;6.89
15/01/2018;79752;17.35;21.82;6.89
16/01/2018;79832;17.65;21.9;6.89
17/01/2018;81189;18.36;22.03;6.89
18/01/2018;80963;18.22;21.92;6.89
19/01/2018;81220;18.26;22;6.89
22/01/2018;81675;18.47;21.9;6.89
23/01/2018;80678;18.24;21.82;6.89
24/01/2018;83680;19.34;21.89;6.89
25/01/2018;NA;19.34;21.89;6.89
26/01/2018;85531;19.93;21.88;6.89
29/01/2018;84698;19.85;21.84;6.89
30/01/2018;84482;19.49;21.87;6.89
31/01/2018;84913;19.7;21.95;6.89
01/02/2018;85495;20.52;22.23;6.89
02/02/2018;84041;19.97;22.01;6.89
05/02/2018;81861;19.04;21.68;6.89
06/02/2018;83894;19.99;21.62;6.89
07/02/2018;82767;19.44;21.62;6.89
08/02/2018;81533;19.05;21.66;6.64
09/02/2018;80899;18.77;21.49;6.64
14/02/2018;NA;NA;NA;6.64
15/02/2018;84291;19.4;22.3;6.64
16/02/2018;84525;19.42;22.43;6.64
19/02/2018;84793;20.05;22.34;6.64
20/02/2018;85804;20.44;22.71;6.64
21/02/2018;86052;20.25;22.4;6.64
22/02/2018;86686;20.74;22.42;6.64
23/02/2018;87293;21.12;21.97;6.64
26/02/2018;87653;21.52;22.15;6.64
27/02/2018;86935;21.5;22.22;6.64
28/02/2018;85481;21.46;22;6.64
01/03/2018;85378;21.03;22.34;6.64
02/03/2018;85761;21.51;22.58;6.64
05/03/2018;86023;22.12;22.52;6.64
06/03/2018;85653;21.9;22.77;6.64
07/03/2018;85484;21.67;23.07;6.64
08/03/2018;84985;21.7;23.3;6.64
09/03/2018;86371;22.39;23.44;6.64
12/03/2018;86900;22.33;23.98;6.64
13/03/2018;86384;22.11;23.96;6.64
14/03/2018;86051;22.38;24.27;6.64
15/03/2018;84928;21.31;23.88;6.64
16/03/2018;84886;21.43;23.61;6.64
19/03/2018;83913;20.93;23.79;6.64
20/03/2018;84164;21.16;23.69;6.64
21/03/2018;84977;22.05;23.89;6.64
22/03/2018;84768;21.72;24.01;6.39
23/03/2018;84377;21.75;23.92;6.39
26/03/2018;85088;22.03;24;6.39
27/03/2018;83808;21.44;23.84;6.39
28/03/2018;83874;21.2;23.82;6.39
29/03/2018;85366;21.41;24.07;6.39
02/04/2018;84666;20.9;23.85;6.39
03/04/2018;84623;20.71;24.2;6.39
04/04/2018;84360;20.38;24.19;6.39
05/04/2018;85210;21.15;24.03;6.39
06/04/2018;84820;21.28;23.25;6.39
09/04/2018;83307;20.53;23.29;6.39
10/04/2018;84510;21.4;23.8;6.39
11/04/2018;85246;21.8;23.85;6.39
12/04/2018;85444;21.68;23.29;6.39
13/04/2018;84334;21.2;23.26;6.39
16/04/2018;82862;20.62;22.98;6.39
17/04/2018;84086;21.03;23.11;6.39
18/04/2018;85776;21.8;23.35;6.39
19/04/2018;85824;22.2;23.5;6.39
20/04/2018;85550;22.36;23.43;6.39
23/04/2018;85602;22.48;23.45;6.39
24/04/2018;85469;22.4;23.31;6.39
25/04/2018;85044;21.73;23.17;6.39
26/04/2018;86383;22.63;23.31;6.39
27/04/2018;86445;22.71;23.18;6.39
30/04/2018;86115;22.97;23.33;6.39
02/05/2018;84547;22.6;22.67;6.39
03/05/2018;83288;22.45;22.6;6.39
04/05/2018;83118;22.27;22.5;6.39
07/05/2018;82714;22.65;22.34;6.39
08/05/2018;82956;22.91;22.44;6.39
09/05/2018;84265;24.78;21.91;6.39
10/05/2018;85861;25.75;21.8;6.39
11/05/2018;85220;25.44;21.85;6.39
14/05/2018;85232;26.24;21.71;6.39
15/05/2018;85130;26.79;21.46;6.39
16/05/2018;86537;27.39;21.51;6.39
17/05/2018;83622;25.95;21.09;6.39
18/05/2018;83082;25.65;20.63;6.39
21/05/2018;81815;25.05;20.3;6.39
22/05/2018;82739;24.71;20.15;6.39
23/05/2018;80867;23.27;20.05;6.39
24/05/2018;80122;20.08;20.33;6.39
25/05/2018;78898;19.8;20.16;6.39
28/05/2018;75356;16.91;19.76;6.39
29/05/2018;76072;19.3;19.59;6.39
30/05/2018;76754;18.98;19.69;6.39
01/06/2018;77240;16.16;19.94;6.39
04/06/2018;78596;17.53;20.04;6.39
05/06/2018;76642;16.59;19.76;6.39
06/06/2018;76117;16.33;19.53;6.39
07/06/2018;73851;15.76;19.08;6.39
08/06/2018;72942;15.25;18.96;6.39
11/06/2018;72308;15.41;18.99;6.39
12/06/2018;72754;15.46;18.88;6.39
13/06/2018;72122;15.17;18.71;6.39
14/06/2018;71421;15.1;18.93;6.39
15/06/2018;70758;14.97;18.72;6.39
18/06/2018;69815;14.5;18.54;6.39
19/06/2018;71394;15.42;18.8;6.39
20/06/2018;72123;16.21;18.54;6.39
21/06/2018;70075;15.1;18.13;6.39
22/06/2018;70641;15.11;18.16;6.39
25/06/2018;70953;15.7;18.22;6.39
26/06/2018;71405;16.04;18.09;6.39
27/06/2018;70609;16.55;17.95;6.39
28/06/2018;71767;16.6;18.01;6.39
29/06/2018;72763;17.19;17.98;6.39
02/07/2018;72840;17.47;18.14;6.39
03/07/2018;73668;17.5;18.09;6.39
04/07/2018;74743;17.61;18.1;6.39
05/07/2018;74553;17.86;18.4;6.39
06/07/2018;75010;17.94;18.09;6.39
10/07/2018;74862;17.75;18.19;6.39
11/07/2018;74399;17.41;17.91;6.39
12/07/2018;75856;17.95;18.24;6.39
13/07/2018;76594;18.11;18.44;6.39
16/07/2018;76653;17.88;18.95;6.39
17/07/2018;78130;18.29;19.17;6.39
18/07/2018;77363;18.05;18.76;6.39
19/07/2018;77487;18.4;18.88;6.39
20/07/2018;78571;19.29;18.79;6.39
23/07/2018;77996;19.26;18.65;6.39
24/07/2018;79155;19.66;18.97;6.39
25/07/2018;80218;19.96;18.9;6.39
26/07/2018;79405;19.41;19.89;6.39
27/07/2018;79866;19.77;19.81;6.39
30/07/2018;80276;19.89;19.7;6.39
31/07/2018;79220;19.72;19.41;6.39
01/08/2018;79302;20.01;19.45;6.39
02/08/2018;79637;20.41;19.29;6.39
03/08/2018;81435;21.11;19.3;6.39
06/08/2018;81051;21.04;19.3;6.39
07/08/2018;80347;20.71;19.17;6.39
08/08/2018;79152;20.14;19.16;6.39
09/08/2018;78768;20.34;19.27;6.39
10/08/2018;76514;19.59;18.91;6.39
13/08/2018;77496;20.04;19.14;6.39
14/08/2018;78602;19.98;19.41;6.39
15/08/2018;77078;19.05;19.42;6.39
16/08/2018;76819;18.95;19.01;6.39
17/08/2018;76029;18.46;19.18;6.39
20/08/2018;76328;18.36;19.15;6.39
21/08/2018;75180;17.72;18.98;6.39
22/08/2018;76902;18.35;18.9;6.39
23/08/2018;75634;17.95;18.94;6.39
24/08/2018;76262;18.3;19.07;6.39
27/08/2018;77930;18.71;19.13;6.39
28/08/2018;77473;18.35;19.1;6.39
29/08/2018;78389;19.3;19.25;6.39
30/08/2018;76404;18.8;19;6.39
31/08/2018;76678;19.26;18.85;6.39
03/09/2018;76193;19;18.63;6.39
04/09/2018;74712;18.65;18.01;6.39
05/09/2018;75092;18.75;18.14;6.39
06/09/2018;76416;18.99;18.32;6.39
10/09/2018;76436;19.26;18.29;6.39
11/09/2018;74657;18.5;18.19;6.39
12/09/2018;75125;18.95;18.45;6.39
13/09/2018;74687;18.71;18.33;6.39
14/09/2018;75429;18.79;18.23;6.39
17/09/2018;76789;19.4;18.36;6.39
18/09/2018;78314;20.25;18.79;6.39
19/09/2018;78169;19.98;18.79;6.39
20/09/2018;78116;19.87;18.75;6.39
21/09/2018;79444;20.14;18.85;6.39
24/09/2018;77984;20;18.39;6.39
25/09/2018;78630;20.08;18.4;6.39
26/09/2018;78656;20.19;18.7;6.39
27/09/2018;80000;21.46;18.48;6.39
28/09/2018;79342;21.09;18.34;6.39
01/10/2018;78624;21;18.43;6.4
02/10/2018;81612;22.82;18.25;6.4
03/10/2018;83273;23.79;18.13;6.4
04/10/2018;82953;24.02;17.87;6.4
05/10/2018;82322;23.96;17.65;6.4
08/10/2018;86084;26.6;18;6.4
09/10/2018;86088;26.82;17.48;6.4
10/10/2018;83679;26.05;17.2;6.4
11/10/2018;82921;25.29;16.99;6.4
15/10/2018;83360;25.77;16.93;6.4
16/10/2018;85718;26.73;17.41;6.4
17/10/2018;85764;26.45;17.05;6.4
18/10/2018;83847;25.7;16.65;6.4
19/10/2018;84220;25.92;16.86;6.4
22/10/2018;85597;26.53;16.82;6.4
23/10/2018;85300;26.2;16.63;6.4
24/10/2018;83064;25.68;15.89;6.4
25/10/2018;84084;26.32;15;6.4
26/10/2018;85720;27.6;15.19;6.4
29/10/2018;83797;26.42;15.43;6.4
30/10/2018;86886;28;16.05;6.4
31/10/2018;87424;27.62;16.34;6.4
01/11/2018;88419;27.32;16.37;6.4
05/11/2018;89598;28.16;16.46;6.4
06/11/2018;88669;27.19;16.64;6.4
07/11/2018;87714;26.3;16.35;6.4
08/11/2018;85620;25.35;15.71;6.4
09/11/2018;85641;25.46;16.08;6.4
12/11/2018;85525;25.33;15.95;6.4
13/11/2018;84914;24.24;15.76;6.4
14/11/2018;85973;25.1;16.03;6.4
16/11/2018;88515;25.8;16.5;6.4
19/11/2018;87901;26;16.46;6.4
21/11/2018;87269;25.17;16.38;6.4
22/11/2018;87477;25.15;16.5;6.4
23/11/2018;86230;24.37;16.2;6.4
26/11/2018;85547;24.25;16.15;6.4
27/11/2018;87891;25.53;16.54;6.4
28/11/2018;89251;25.38;16.69;6.4
29/11/2018;89710;25.17;16.64;6.4
30/11/2018;89504;25.46;16.92;6.4
03/12/2018;89820;25.94;16.74;6.4
04/12/2018;88624;25.34;16.65;6.4
05/12/2018;89040;25.56;16.54;6.4
06/12/2018;88846;24.59;16.39;6.4
07/12/2018;88115;24.77;16.11;6.4
10/12/2018;85915;23.44;15.89;6.4
11/12/2018;86420;23.29;15.95;6.4
12/12/2018;86977;23.3;15.95;6.4
13/12/2018;87838;23.36;16.32;6.4
14/12/2018;87450;23.05;16.06;6.4
17/12/2018;86400;22.87;16.1;6.4
18/12/2018;86610;22;15.88;6.4
19/12/2018;85674;22.25;15.4;6.4
20/12/2018;85269;21.49;15.21;6.4
21/12/2018;85697;21.55;15.17;6.4
26/12/2018;85136;21.68;15.14;6.4
27/12/2018;85460;21.67;15.1;6.4
28/12/2018;87887;22.68;15.38;6.4
02/01/2019;91012;24.06;16.15;6.4
03/01/2019;91564;24.65;16.33;6.4
04/01/2019;91841;24.72;16.55;6.4
07/01/2019;91699;25.11;16.48;6.4
08/01/2019;92032;24.96;16.15;6.4
09/01/2019;93613;25.48;16.38;6.4
10/01/2019;93806;25.26;16.85;6.4
11/01/2019;93658;24.99;17.29;6.4
14/01/2019;94474;24.85;17.54;6.4
15/01/2019;94056;24.83;17.7;6.4
16/01/2019;94393;24.82;17.8;6.4
17/01/2019;95351;25.16;17.85;6.4
18/01/2019;96097;25.4;18;6.4
21/01/2019;96010;25.53;18;6.4
22/01/2019;95103;25.13;17.54;6.4
23/01/2019;96558;25.43;17.18;6.4
24/01/2019;97677;25.54;17.16;6.4
28/01/2019;95444;24.77;17.95;6.4
29/01/2019;95639;25.37;17.87;6.4
30/01/2019;96996;25.62;17.97;6.4
31/01/2019;97394;25.58;17.51;6.4
01/02/2019;97861;25.8;18.11;6.4
04/02/2019;98589;26.03;18.45;6.4
05/02/2019;98311;26.08;18.64;6.4
06/02/2019;94636;25.49;18.09;6.4
07/02/2019;94406;25.09;18.75;6.4
08/02/2019;95343;25.13;18.22;6.4
11/02/2019;94413;24.84;18.71;6.4
12/02/2019;96168;25.72;18.67;6.4
13/02/2019;95842;26.05;18.39;6.4
14/02/2019;98015;26.95;18.59;6.4
15/02/2019;97526;26.84;18.49;6.4
18/02/2019;96510;26.76;18.19;6.4
19/02/2019;97659;27.38;18.32;6.4
20/02/2019;96545;27.04;18.15;6.4
21/02/2019;96932;27.4;18.32;6.4
22/02/2019;97886;27.13;18.32;6.4
25/02/2019;97240;26.7;18.39;6.4
26/02/2019;97603;26.58;18.49;6.4
27/02/2019;97307;27.08;18.36;6.4
28/02/2019;95584;27.06;17.23;6.4
01/03/2019;94604;26.7;16.76;6.4
06/03/2019;NA;NA;NA;6.4
07/03/2019;94340;26.77;16.69;6.4
08/03/2019;95365;26.67;16.59;6.4
11/03/2019;98027;27.75;17.11;6.4
12/03/2019;97828;27.5;17;6.4
13/03/2019;98904;28.1;16.9;6.4
14/03/2019;98605;28.19;16.66;6.4
15/03/2019;99137;28.25;16.76;6.4
18/03/2019;99994;28.74;17.31;6.4
19/03/2019;99588;29.2;17.19;6.4
20/03/2019;98041;28.97;17;6.4
21/03/2019;96729;28.56;16.98;6.4
22/03/2019;93735;27;16.72;6.4
25/03/2019;93662;27.34;16.52;6.4
26/03/2019;95307;28.63;16.99;6.4
27/03/2019;91903;27.34;16.54;6.4
28/03/2019;94389;28.06;16.75;6.4
29/03/2019;95415;28.06;16.83;6.4
01/04/2019;96054;28;16.82;6.4
02/04/2019;95387;28.29;16.77;6.4
03/04/2019;94491;27.54;16.84;6.4
04/04/2019;96313;28.47;17.32;6.4
05/04/2019;97108;28.78;17.44;6.4
08/04/2019;97369;29.25;17.35;6.4
09/04/2019;96292;29.16;17.69;6.4
10/04/2019;95953;28.78;17.55;6.4
11/04/2019;94755;28;17.25;6.4
12/04/2019;92875;25.83;17.06;6.4
15/04/2019;93083;25.93;17.42;6.4
16/04/2019;94333;26.72;17.53;6.4
17/04/2019;93285;26.75;17.05;6.4
18/04/2019;94578;27.6;17.08;6.4
22/04/2019;94588;27.44;17.5;6.4
23/04/2019;95923;27.68;17.67;6.4
24/04/2019;95045;27.6;17.72;6.4
25/04/2019;96552;27.8;18.31;6.4
26/04/2019;96236;27.25;18.29;6.4
29/04/2019;96188;27.37;18.35;6.4
30/04/2019;96353;27.11;18.47;6.4
02/05/2019;95528;26.73;17.95;6.4
03/05/2019;96008;26.85;17.92;6.4
06/05/2019;95009;26.77;18.06;6.4
07/05/2019;94389;26.35;17.65;6.4
08/05/2019;95597;27.37;17.92;6.4
09/05/2019;94808;26.83;17.49;6.4
10/05/2019;94258;26.68;17.3;6.4
13/05/2019;91727;25.9;17.01;6.4
14/05/2019;92092;26;16.94;6.4
15/05/2019;91623;25.88;16.61;6.4
16/05/2019;90024;25.27;16.64;6.4
17/05/2019;89993;24.68;16.49;6.4
20/05/2019;91946;25.52;16.49;6.4
21/05/2019;94485;26.49;17.09;6.4
22/05/2019;94361;26.29;17.21;6.4
23/05/2019;93910;25.84;17.21;6.4
24/05/2019;93628;26.09;17.06;6.4
27/05/2019;94864;26.24;17.22;6.4
28/05/2019;96393;26.8;17.31;6.4
29/05/2019;96567;26.5;17.26;6.4
30/05/2019;97457;26.15;17.43;6.4
31/05/2019;97030;25.55;17.55;6.4
03/06/2019;97020;25.99;17.42;6.4
04/06/2019;97380;26.2;17.35;6.4
05/06/2019;95999;25.86;17.41;6.4
06/06/2019;97205;26.28;17.64;6.4
07/06/2019;97821;26.76;17.61;6.4
10/06/2019;97467;26.65;17.65;6.4
11/06/2019;98960;27.16;17.72;6.4
12/06/2019;98321;26.85;17.68;6.4
13/06/2019;98774;27.18;17.85;6.4
14/06/2019;98040;27.06;17.64;6.4
17/06/2019;97623;27.11;17.8;6.4
18/06/2019;99404;27.45;18.05;6.4
19/06/2019;100303;27.52;18.2;6.4
21/06/2019;102013;28.28;18.45;6.4
24/06/2019;102062;28.25;18.3;6.4
25/06/2019;100093;27.51;18.17;6.4
26/06/2019;100689;27.67;18.1;6.4
27/06/2019;100724;27.23;18.05;6.4
28/06/2019;100967;27.41;17.89;6.4
01/07/2019;101340;27.26;17.81;6.4
02/07/2019;100605;26.82;18.13;6.4
03/07/2019;102043;27.18;18.84;6.4
04/07/2019;103636;27.39;19;6.4
05/07/2019;104089;27.4;19;6.4
08/07/2019;104530;27.65;18.94;6.4
10/07/2019;105817;28.07;19.02;6.4
11/07/2019;105146;28.4;18.69;6.4
12/07/2019;103906;28.53;18.2;6.4
15/07/2019;103803;28.18;18.25;6.4
16/07/2019;103775;27.83;18.1;6.4
17/07/2019;103856;27.68;17.99;6.4
18/07/2019;104717;27.51;18.25;6.4
19/07/2019;103452;27.44;18.09;6.4
22/07/2019;103949;27.49;17.99;6.4
23/07/2019;103704;27.52;18.03;6.4
24/07/2019;104120;27.35;17.96;6.4
25/07/2019;102655;26.89;19.49;6.4
26/07/2019;102819;26.14;19.8;6.4
29/07/2019;103483;26.38;20.5;6.4
30/07/2019;102933;26.24;20.34;6.4
31/07/2019;101812;26.08;20.13;6.4
01/08/2019;102126;26.25;20.42;5.9
02/08/2019;102674;26.52;20.49;5.9
05/08/2019;100098;25.55;20.16;5.9
06/08/2019;102164;25.88;20.48;5.9
07/08/2019;102782;25.6;20.63;5.9
08/08/2019;104115;26.35;20.17;5.9
09/08/2019;103996;26.28;20.07;5.9
12/08/2019;101915;25.65;19.48;5.9
13/08/2019;103299;25.79;19.38;5.9
14/08/2019;100258;24.92;19.01;5.9
15/08/2019;99057;24.23;18.78;5.9
16/08/2019;99806;23.91;18.9;5.9
19/08/2019;99469;24.03;19.11;5.9
20/08/2019;99222;24.02;18.94;5.9
21/08/2019;101202;25.45;18.8;5.9
22/08/2019;100011;25.22;18.47;5.9
23/08/2019;97667;24.28;18.33;5.9
26/08/2019;96430;23.96;18.09;5.9
27/08/2019;97276;24.34;18.17;5.9
28/08/2019;98194;24.59;18.15;5.9
29/08/2019;100524;25.5;18.55;5.9
30/08/2019;101135;25.5;18.72;5.9
02/09/2019;100626;25.3;18.38;5.9
03/09/2019;99681;25.6;18.52;5.9
04/09/2019;101201;26.26;18.8;5.9
05/09/2019;102243;26.39;18.69;5.9
06/09/2019;102935;26.52;18.72;5.9
09/09/2019;103181;26.93;18.87;5.9
10/09/2019;103032;27.1;18.82;5.9
11/09/2019;103446;26.87;18.91;5.9
12/09/2019;104371;27.06;19.37;5.9
13/09/2019;103501;26.88;19.1;5.9
16/09/2019;103680;28.06;19.15;5.9
17/09/2019;104617;27.69;19.43;5.9
18/09/2019;104532;27.22;19.26;5.9
19/09/2019;104339;27.29;19.35;5.4
20/09/2019;104817;27;19.39;5.4
23/09/2019;104638;27.48;19.41;5.4
24/09/2019;103876;27.27;19.35;5.4
25/09/2019;104481;27.34;19.6;5.4
26/09/2019;105319;27.7;19.53;5.4
27/09/2019;105078;27.66;19.45;5.4
30/09/2019;104745;27.55;19.25;5.4
01/10/2019;104053;27.51;19.31;5.4
02/10/2019;101031;26.72;18.86;5.4
03/10/2019;101516;26.74;18.58;5.4
04/10/2019;102551;26.51;19.21;5.4
07/10/2019;100573;26.17;18.87;5.4
08/10/2019;99981;26.02;18.6;5.4
09/10/2019;101249;26.52;18.67;5.4
10/10/2019;101817;26.74;18.42;5.4
11/10/2019;103832;27.26;18.58;5.4
14/10/2019;104302;27.31;18.72;5.4
15/10/2019;104490;27.6;18.89;5.4
16/10/2019;105423;27.93;18.89;5.4
17/10/2019;105016;27.66;18.77;5.4
18/10/2019;104729;27.6;18.67;5.4
21/10/2019;106022;27.77;18.99;5.4
22/10/2019;107381;28.57;18.77;5.4
23/10/2019;107544;28.95;18.68;5.4
24/10/2019;106986;28.32;19.19;5.4
25/10/2019;107364;29.25;17.6;5.4
28/10/2019;108187;29.6;17.54;5.4
29/10/2019;107556;29.82;17.58;5.4
30/10/2019;108408;30.08;17.56;5.4
31/10/2019;107220;30.39;17.38;4.9
01/11/2019;108196;30.43;17.33;4.9
04/11/2019;108601;30.36;17.57;4.9
05/11/2019;108451;29.65;17.71;4.9
06/11/2019;108336;29.71;17.52;4.9
07/11/2019;109581;30.9;17.56;4.9
08/11/2019;107629;30.02;17.3;4.9
11/11/2019;108215;30.45;17.54;4.9
